"A1",97.,0.6323599999999999,0.9359218012116154,145356.
"A1",96.,0.6101,0.8909625957337491,136382.
"A1",152.,0.63092,0.8805361242778825,167604.
"A1",76.,0.624,0.8727576752210287,120305.
"A1",98.,0.58782,0.8682650005739575,136027.
"A1",111.,0.59202,0.8937643570895064,144332.
"A1",77.,0.6534,0.9326345746730933,122928.
"A1",111.,0.6003000000000001,0.8492614460951581,145109.
"A1",88.,0.6459,0.9750265350098041,132846.
"A1",132.,0.5675000000000001,0.8332959747917607,169107.
"A1",129.,0.5718,0.8061110823880556,166977.
"A1",182.,0.5310799999999999,0.8014803226561388,205010.
"A1",152.,0.53196,0.8704088939784773,190759.
"A1",174.,0.45053999999999994,0.83628109029759,196476.
"A1",146.,0.49463999999999997,0.8378821591032454,181586.
"A1",126.,0.5833000000000002,0.8516874559806747,149977.
"A1",145.,0.55306,0.8552472216659663,171365.
"B1",132.,0.5680200000000001,0.9084563979709485,179798.
"B1",95.,0.57122,0.9218549601928558,120941.
"B1",93.,0.55814,0.8552203453961599,145945.
"B1",115.,0.57866,0.9400821576208658,178775.
"A1",117.,0.5884,0.8831314781555494,173352.
"A1",164.,0.5676599999999999,0.8887711357888396,162136.
"B1",128.,0.5402399999999999,0.8985728389388857,189276.
"B1",107.,0.60854,0.9621892462321829,162160.
"B1",83.,0.64548,0.9870345391523998,145958.
"B1",82.,0.6305,0.9782881638171703,148337.
"B1",111.,0.59334,0.8950228401558447,178109.
"B1",114.,0.55048,0.9436889796636941,157529.
"B1",95.,0.56156,0.9482455073908226,120062.
"B1",98.,0.58346,0.9711484558483663,140810.
"B1",103.,0.5251,0.9365512387650717,129613.
"B1",112.,0.5399600000000001,0.9669660631862306,149067.
"B1",94.,0.5920400000000001,0.9843009782786558,120208.
"B1",89.,0.58968,0.9857732439840587,133940.
"B1",110.,0.5735,0.9513349505529539,138661.
"B1",100.,0.5635800000000001,0.9854351333526755,131961.
"B1",106.,0.57294,0.9170352931214407,132694.
"B1",110.,0.5538000000000001,0.9762565360586282,138081.
"B1",97.,0.56978,0.9680922674269531,129729.
"B1",103.,0.56832,0.9745603457504575,142795.
"B1",82.,0.61474,0.9711144301915995,135330.
"B1",76.,0.63324,0.9820736271357413,135068.
"B1",80.,0.6143799999999999,0.9357934564255,137571.
"A1",121.,0.55926,0.9456189372564624,197388.
"A1",118.,0.58526,0.9359301013765825,223524.
"B1",106.,0.59156,0.946578001867535,174196.
"B1",141.,0.55246,0.9014544508425204,214974.
"A1",149.,0.47747999999999996,0.8517359706695438,178615.
"A1",149.,0.50666,0.8732605398072043,194570.
"B1",121.,0.52972,0.9427945410054193,167924.
"B1",132.,0.50582,0.936734809385243,159606.
"B1",139.,0.4779400000000001,0.8440333516855555,155356.
"B1",106.,0.51242,0.9084599745641605,133360.
"B1",142.,0.49968,0.919841050793327,162302.
"B1",141.,0.47401999999999994,0.816890575557065,140477.
"B1",139.,0.44370000000000004,0.8806329556655184,150289.
"B1",110.,0.44506000000000007,0.9378843563609517,120699.
"B1",102.,0.50758,0.9279942915436521,122932.
"B1",116.,0.48233999999999994,0.9489518537878472,132792.
"B1",132.,0.46185999999999994,0.9528264902385284,135097.
"B1",99.,0.48814,0.9538109792144819,112557.
"B1",110.,0.46486000000000005,0.9574269322757553,118254.
"B1",130.,0.45769999999999994,0.8900785804691723,138961.
"B1",111.,0.50508,0.9549937838129885,134416.
"B1",107.,0.5356599999999999,0.9702655981330771,133210.
"B1",97.,0.53482,0.9508760539998742,120985.
"B1",119.,0.50032,0.9789113478854187,150949.
"B1",111.,0.42467999999999995,0.940285692099857,115854.
"B1",137.,0.44652000000000003,0.801602243547887,125363.
"B1",105.,0.46141999999999994,0.9387235295377296,112970.
"B1",131.,0.45602,0.9679700095695052,121835.
"B1",129.,0.43246,0.8760101077180931,121530.
"B2",108.,0.38586,0.8933838485511576,102587.
"B2",110.,0.43428,0.885452801079727,107947.
"B1",111.,0.4452799999999999,0.926717378542055,117088.
"B1",118.,0.4236,0.9594607804053826,112758.
"B1",144.,0.48463999999999996,0.9465505784356977,146829.
"B1",132.,0.45956,0.939913363740041,133173.
"B1",135.,0.46606000000000003,0.9691339015452053,141185.
"B1",129.,0.49294,0.963820380952175,156187.
"B1",105.,0.49329999999999996,0.9654504987513101,138130.
"B1",115.,0.45994,0.9461455942921181,146283.
"B1",140.,0.45647999999999994,0.9350221878242609,157997.
"B1",120.,0.45098,0.9302678246647252,143226.
"B1",129.,0.48994,0.8828625806264485,162856.
"B1",111.,0.5147,0.9273239973028176,151359.
"B1",123.,0.50696,0.9115438350316882,158472.
"B1",124.,0.51932,0.9126441961470604,175179.
"B1",134.,0.54476,0.9543974463476296,202586.
"B1",138.,0.47107999999999994,0.9601673578114697,198347.
"A1",122.,0.51484,0.9656149481583296,193153.
"A1",137.,0.5519200000000001,0.9191096168401165,219352.
"B1",118.,0.55872,0.9493979192125312,207649.
"B1",125.,0.5573999999999999,0.9329609585639866,196513.
"A1",134.,0.5472400000000001,0.891471248337629,204834.
"A1",145.,0.5538599999999999,0.8858673581959816,209495.
"A1",98.,0.57396,0.9494486841898436,183912.
"A1",154.,0.53864,0.8663559462944398,217747.
"A1",144.,0.5977600000000001,0.8879392060038075,199748.
"A1",144.,0.5122800000000001,0.8435606717985162,200575.
"A1",156.,0.54192,0.850178447916679,214617.
"A1",142.,0.5332600000000001,0.874741960375157,202922.
"A1",150.,0.44630000000000003,0.8697514988094359,190507.
"A1",179.,0.47687999999999997,0.811275196760531,201852.
"A1",144.,0.45338,0.8733796191093066,185785.
"A1",150.,0.41036,0.9209871695728626,194404.
"A1",139.,0.41259999999999997,0.968793440305329,186428.
"A1",126.,0.48296,0.9388602545023831,172301.
"B1",110.,0.48991999999999997,0.9427390543140328,152067.
"B1",127.,0.47419999999999995,0.9392063458981057,159199.
"B1",113.,0.49308,0.9778364113605026,163483.
"B1",134.,0.47404,0.922023504928668,167812.
"B1",121.,0.45158000000000004,0.9251376541072593,143447.
"B1",127.,0.44179999999999997,0.9019482944664915,151013.
"B1",136.,0.44722,0.965690995221143,158653.
"B1",131.,0.44582,0.9545722408043588,153142.
"B1",125.,0.4859800000000001,0.9271047069219561,161129.
"B1",124.,0.5179600000000001,0.8590310216945135,169184.
"B1",98.,0.5416400000000001,0.9733070723376833,168411.
"B1",106.,0.5212,0.930924117920784,155462.
"B1",132.,0.5325799999999999,0.9232822296284043,190983.
"B1",132.,0.5378000000000001,0.8675578913656189,168234.
"B1",112.,0.5528000000000001,0.9515375325461295,183863.
"B1",149.,0.45676,0.9105836494067554,165780.
"A1",122.,0.42266,0.9182707553346853,157141.
"A1",146.,0.39776000000000006,0.9221943621218142,158068.
"A1",159.,0.45356,0.8715609030341424,176725.
"A1",162.,0.44342,0.8514971309664713,188355.
"A1",162.,0.46424000000000004,0.8204158167703198,201341.
"A1",127.,0.4262,0.8864633301268475,163619.
"A1",179.,0.4367599999999999,0.8495853798150255,198043.
"A1",166.,0.45216,0.86072309999469,195134.
"A1",184.,0.46152,0.8370667530935743,210258.
"A1",160.,0.4922000000000001,0.8397248859815656,188945.
"A1",165.,0.4631,0.8146250543786828,181242.
"A1",145.,0.50712,0.8708700575754648,196333.
"A1",112.,0.48619999999999997,0.9632260494405187,177266.
"A1",127.,0.44100000000000006,0.9004231788150884,179427.
"A1",141.,0.41408,0.9095575343324721,181657.
"A1",140.,0.41608000000000006,0.8805945066414705,173948.
"A1",134.,0.39866,0.9357760825602093,177724.
"A1",129.,0.39425999999999994,0.803891579148427,176009.
"A1",155.,0.4053,0.8814606986436953,200215.
"A1",128.,0.41264,0.8962281985091367,170424.
"A1",142.,0.41088,0.8615697953635006,176877.
"A1",174.,0.45358,0.83609351364706,196276.
"A1",173.,0.47646,0.802172356275494,205402.
"A1",179.,0.47396,0.8163088119915703,209163.
"A1",162.,0.51144,0.8831102529471584,235708.
"A1",145.,0.46679999999999994,0.8422533912549265,212075.
"A1",167.,0.49382000000000004,0.8439794165182019,242842.
"A1",159.,0.51588,0.8940437337993998,246602.
"A1",157.,0.50108,0.8769248300831818,216625.
"A1",146.,0.5189199999999999,0.9335135027650964,223311.
"A1",147.,0.53988,0.9400372501768396,232832.
"A1",142.,0.5429200000000001,0.9059572287753994,219294.
"A1",119.,0.50052,0.8763972503130995,203810.
"A1",136.,0.49628,0.8350109629530929,188559.
"A1",166.,0.48297999999999996,0.8397968748399333,209031.
"A1",156.,0.53752,0.8516668867882504,220051.
"A1",174.,0.5018,0.8324576727930967,229761.
"A1",147.,0.52016,0.8656891922560646,211025.
"A1",167.,0.46784000000000003,0.8097280377505041,193623.
"A1",173.,0.49466,0.8434312117582353,214204.
"A1",161.,0.5133,0.8632940814227065,231267.
"A1",181.,0.46324,0.8062641694408558,211705.
"A1",165.,0.43788,0.8524185685889011,200465.
"A1",169.,0.42735999999999996,0.8414958731517392,182580.
"A1",163.,0.4404799999999999,0.8133558196779246,189872.
"A1",151.,0.40338,0.8857163508016479,177831.
"A1",138.,0.4126800000000001,0.8981162666387379,174396.
"A1",159.,0.45887999999999995,0.8209767581254906,187384.
"A1",183.,0.4786799999999999,0.806450757552297,216212.
"A1",181.,0.47176,0.8204165396993597,225796.
"A1",137.,0.44268,0.9238747274360203,191692.
"A1",151.,0.42002,0.8900799888489297,185834.
"A1",119.,0.54136,0.9501489760013156,179959.
"A1",94.,0.59538,0.9930392255797001,173275.
"A1",111.,0.5559999999999999,0.9444500477670695,182933.
"A1",139.,0.53506,0.9614575001902028,201859.
"A1",129.,0.52046,0.920416064098163,185706.
"A1",168.,0.52032,0.910743257046918,202515.
"A1",149.,0.5301400000000001,0.8941989858583792,215489.
"A1",164.,0.50098,0.8275002620557209,236759.
"A1",151.,0.45724000000000004,0.8693468330482644,195908.
"A1",139.,0.4434,0.8253894701956532,160904.
"A1",160.,0.43195999999999996,0.8851271927204598,197041.
"A1",171.,0.4785999999999999,0.8342109085746975,210408.
"A1",160.,0.5196000000000001,0.8657891518563741,218695.
"A1",169.,0.5067800000000001,0.8727113513860386,207920.
"A1",160.,0.49206000000000005,0.8827110215004784,199117.
"B1",141.,0.52498,0.950379902975412,182051.
